,Restaurant_id,name,urls,ratings,price for one,cuisine,delivery_reviews_Count,restaurant_address,Latitude,Longtitude
1183,R288,Chopstick,https://www.zomato.com/bangalore/chopstick-rt-nagar-bangalore/order,3.9,150, Burger,439,"RT Nagar, Bangalore",13.02129121,77.58474279
1184,R288,Chopstick,https://www.zomato.com/bangalore/chopstick-rt-nagar-bangalore/order,3.9,150, Sichuan,439,"RT Nagar, Bangalore",13.02129121,77.58474279
1185,R289,Raidan Restaurant,https://www.zomato.com/bangalore/raidan-restaurant-rt-nagar-bangalore/order,3.8,150,North Indian,1486,"RT Nagar, Bangalore",13.02045006,77.59330172
1186,R289,Raidan Restaurant,https://www.zomato.com/bangalore/raidan-restaurant-rt-nagar-bangalore/order,3.8,150, Arabian,1486,"RT Nagar, Bangalore",13.02045006,77.59330172
1187,R289,Raidan Restaurant,https://www.zomato.com/bangalore/raidan-restaurant-rt-nagar-bangalore/order,3.8,150, Chinese,1486,"RT Nagar, Bangalore",13.02045006,77.59330172
1188,R289,Raidan Restaurant,https://www.zomato.com/bangalore/raidan-restaurant-rt-nagar-bangalore/order,3.8,150, Lebanese,1486,"RT Nagar, Bangalore",13.02045006,77.59330172
1189,R289,Raidan Restaurant,https://www.zomato.com/bangalore/raidan-restaurant-rt-nagar-bangalore/order,3.8,150, Sichuan,1486,"RT Nagar, Bangalore",13.02045006,77.59330172
1190,R290,Khan Saheb Grills And Rolls,https://www.zomato.com/bangalore/khan-saheb-grills-and-rolls-commercial-street-bangalore/order,3.6,150,North Indian,1331,"Commercial Street, Bangalore",12.98253494,77.61078899
1191,R290,Khan Saheb Grills And Rolls,https://www.zomato.com/bangalore/khan-saheb-grills-and-rolls-commercial-street-bangalore/order,3.6,150, Rolls,1331,"Commercial Street, Bangalore",12.98253494,77.61078899
1192,R290,Khan Saheb Grills And Rolls,https://www.zomato.com/bangalore/khan-saheb-grills-and-rolls-commercial-street-bangalore/order,3.6,150, Kebab,1331,"Commercial Street, Bangalore",12.98253494,77.61078899
1193,R290,Khan Saheb Grills And Rolls,https://www.zomato.com/bangalore/khan-saheb-grills-and-rolls-commercial-street-bangalore/order,3.6,150, Mughlai,1331,"Commercial Street, Bangalore",12.98253494,77.61078899
1194,R290,Khan Saheb Grills And Rolls,https://www.zomato.com/bangalore/khan-saheb-grills-and-rolls-commercial-street-bangalore/order,3.6,150, Biryani,1331,"Commercial Street, Bangalore",12.98253494,77.61078899
1195,R290,Khan Saheb Grills And Rolls,https://www.zomato.com/bangalore/khan-saheb-grills-and-rolls-commercial-street-bangalore/order,3.6,150, Beverages,1331,"Commercial Street, Bangalore",12.98253494,77.61078899
1196,R291,Olio - The Wood Fired Pizzeria,https://www.zomato.com/bangalore/olio-the-wood-fired-pizzeria-koramangala-6th-block-bangalore/order,3.6,150,Pizza,55,"Koramangala 6th Block, Bangalore",12.94041178,77.62519659
1197,R291,Olio - The Wood Fired Pizzeria,https://www.zomato.com/bangalore/olio-the-wood-fired-pizzeria-koramangala-6th-block-bangalore/order,3.6,150, Italian,55,"Koramangala 6th Block, Bangalore",12.94041178,77.62519659
1198,R292,Auntie Fung's,https://www.zomato.com/bangalore/auntie-fungs-indiranagar-bangalore/order,4.0,150,Asian,1787,"Indiranagar, Bangalore",12.962023,77.641636
1199,R292,Auntie Fung's,https://www.zomato.com/bangalore/auntie-fungs-indiranagar-bangalore/order,4.0,150, Thai,1787,"Indiranagar, Bangalore",12.962023,77.641636
1200,R292,Auntie Fung's,https://www.zomato.com/bangalore/auntie-fungs-indiranagar-bangalore/order,4.0,150, Vietnamese,1787,"Indiranagar, Bangalore",12.962023,77.641636
1201,R292,Auntie Fung's,https://www.zomato.com/bangalore/auntie-fungs-indiranagar-bangalore/order,4.0,150, Japanese,1787,"Indiranagar, Bangalore",12.962023,77.641636
1202,R292,Auntie Fung's,https://www.zomato.com/bangalore/auntie-fungs-indiranagar-bangalore/order,4.0,150, Indonesian,1787,"Indiranagar, Bangalore",12.962023,77.641636
1203,R292,Auntie Fung's,https://www.zomato.com/bangalore/auntie-fungs-indiranagar-bangalore/order,4.0,150, Chinese,1787,"Indiranagar, Bangalore",12.962023,77.641636
1204,R292,Auntie Fung's,https://www.zomato.com/bangalore/auntie-fungs-indiranagar-bangalore/order,4.0,150, Korean,1787,"Indiranagar, Bangalore",12.962023,77.641636
1205,R292,Auntie Fung's,https://www.zomato.com/bangalore/auntie-fungs-indiranagar-bangalore/order,4.0,150, Burmese,1787,"Indiranagar, Bangalore",12.962023,77.641636
1206,R293,Calcutta Victoria Chat House,https://www.zomato.com/bangalore/calcutta-victoria-chat-house-jeevan-bhima-nagar/order,3.7,150,North Indian,3058,"Jeevan Bhima Nagar, Bangalore",12.96862133,77.64944471
1207,R293,Calcutta Victoria Chat House,https://www.zomato.com/bangalore/calcutta-victoria-chat-house-jeevan-bhima-nagar/order,3.7,150, Street Food,3058,"Jeevan Bhima Nagar, Bangalore",12.96862133,77.64944471
1208,R293,Calcutta Victoria Chat House,https://www.zomato.com/bangalore/calcutta-victoria-chat-house-jeevan-bhima-nagar/order,3.7,150, Desserts,3058,"Jeevan Bhima Nagar, Bangalore",12.96862133,77.64944471
1209,R293,Calcutta Victoria Chat House,https://www.zomato.com/bangalore/calcutta-victoria-chat-house-jeevan-bhima-nagar/order,3.7,150, Beverages,3058,"Jeevan Bhima Nagar, Bangalore",12.96862133,77.64944471
1210,R294,Sweet Chariot Cafe,https://www.zomato.com/bangalore/sweet-chariot-cafe-residency-road/order,4.4,150,Bakery,868,"Residency Road, Bangalore",12.96838837,77.60093495
1211,R294,Sweet Chariot Cafe,https://www.zomato.com/bangalore/sweet-chariot-cafe-residency-road/order,4.4,150, Desserts,868,"Residency Road, Bangalore",12.96838837,77.60093495
1212,R294,Sweet Chariot Cafe,https://www.zomato.com/bangalore/sweet-chariot-cafe-residency-road/order,4.4,150, Fast Food,868,"Residency Road, Bangalore",12.96838837,77.60093495
1213,R295,Shanthi Sagar,https://www.zomato.com/bangalore/shanthi-sagar-ulsoor/order,4.1,150,South Indian,20300,"Ulsoor, Bangalore",12.98717857,77.61890743
1214,R295,Shanthi Sagar,https://www.zomato.com/bangalore/shanthi-sagar-ulsoor/order,4.1,150, North Indian,20300,"Ulsoor, Bangalore",12.98717857,77.61890743
1215,R295,Shanthi Sagar,https://www.zomato.com/bangalore/shanthi-sagar-ulsoor/order,4.1,150, Chinese,20300,"Ulsoor, Bangalore",12.98717857,77.61890743
1216,R295,Shanthi Sagar,https://www.zomato.com/bangalore/shanthi-sagar-ulsoor/order,4.1,150, Street Food,20300,"Ulsoor, Bangalore",12.98717857,77.61890743
1217,R295,Shanthi Sagar,https://www.zomato.com/bangalore/shanthi-sagar-ulsoor/order,4.1,150, Desserts,20300,"Ulsoor, Bangalore",12.98717857,77.61890743
1218,R295,Shanthi Sagar,https://www.zomato.com/bangalore/shanthi-sagar-ulsoor/order,4.1,150, Shake,20300,"Ulsoor, Bangalore",12.98717857,77.61890743
1219,R295,Shanthi Sagar,https://www.zomato.com/bangalore/shanthi-sagar-ulsoor/order,4.1,150, Beverages,20300,"Ulsoor, Bangalore",12.98717857,77.61890743
1220,R296,Vishnu Garden,https://www.zomato.com/bangalore/vishnu-garden-rt-nagar/order,4.2,150,South Indian,9108,"RT Nagar, Bangalore",13.02008291,77.59239145
1221,R296,Vishnu Garden,https://www.zomato.com/bangalore/vishnu-garden-rt-nagar/order,4.2,150, North Indian,9108,"RT Nagar, Bangalore",13.02008291,77.59239145
1222,R296,Vishnu Garden,https://www.zomato.com/bangalore/vishnu-garden-rt-nagar/order,4.2,150, Chinese,9108,"RT Nagar, Bangalore",13.02008291,77.59239145
1223,R296,Vishnu Garden,https://www.zomato.com/bangalore/vishnu-garden-rt-nagar/order,4.2,150, Fast Food,9108,"RT Nagar, Bangalore",13.02008291,77.59239145
1224,R296,Vishnu Garden,https://www.zomato.com/bangalore/vishnu-garden-rt-nagar/order,4.2,150, Street Food,9108,"RT Nagar, Bangalore",13.02008291,77.59239145
1225,R296,Vishnu Garden,https://www.zomato.com/bangalore/vishnu-garden-rt-nagar/order,4.2,150, Ice Cream,9108,"RT Nagar, Bangalore",13.02008291,77.59239145
1226,R296,Vishnu Garden,https://www.zomato.com/bangalore/vishnu-garden-rt-nagar/order,4.2,150, Beverages,9108,"RT Nagar, Bangalore",13.02008291,77.59239145
1227,R296,Vishnu Garden,https://www.zomato.com/bangalore/vishnu-garden-rt-nagar/order,4.2,150, Shake,9108,"RT Nagar, Bangalore",13.02008291,77.59239145
1228,R297,Lo! - Low Carb And Keto Foods,https://www.zomato.com/bangalore/lo-low-carb-and-keto-foods-domlur-bangalore/order,4.0,150,Healthy Food,851,"Domlur, Bangalore",12.9682299,77.64013841
1229,R297,Lo! - Low Carb And Keto Foods,https://www.zomato.com/bangalore/lo-low-carb-and-keto-foods-domlur-bangalore/order,4.0,150, North Indian,851,"Domlur, Bangalore",12.9682299,77.64013841
1230,R297,Lo! - Low Carb And Keto Foods,https://www.zomato.com/bangalore/lo-low-carb-and-keto-foods-domlur-bangalore/order,4.0,150, Sandwich,851,"Domlur, Bangalore",12.9682299,77.64013841
1231,R297,Lo! - Low Carb And Keto Foods,https://www.zomato.com/bangalore/lo-low-carb-and-keto-foods-domlur-bangalore/order,4.0,150, Fast Food,851,"Domlur, Bangalore",12.9682299,77.64013841
1232,R297,Lo! - Low Carb And Keto Foods,https://www.zomato.com/bangalore/lo-low-carb-and-keto-foods-domlur-bangalore/order,4.0,150, Desserts,851,"Domlur, Bangalore",12.9682299,77.64013841
1233,R298,Home Plate by EatFit,https://www.zomato.com/bangalore/home-plate-by-eatfit-cunningham-road-bangalore/order,3.6,150,North Indian,109,"Cunningham Road, Bangalore",12.986283,77.594839
1234,R298,Home Plate by EatFit,https://www.zomato.com/bangalore/home-plate-by-eatfit-cunningham-road-bangalore/order,3.6,150, Beverages,109,"Cunningham Road, Bangalore",12.986283,77.594839
1235,R299,FB Café By Frozen Bottle,https://www.zomato.com/bangalore/fb-café-by-frozen-bottle-shivajinagar-bangalore/order,3.7,150,Bakery,15,"Shivajinagar, Bangalore",12.972896,77.607299
1236,R300,Kabab Biryani Corner,https://www.zomato.com/bangalore/kabab-biryani-corner-richmond-road-bangalore/order,3.5,150,Momos,2181,"Richmond Road, Bangalore",12.95656556,77.61966985
1237,R300,Kabab Biryani Corner,https://www.zomato.com/bangalore/kabab-biryani-corner-richmond-road-bangalore/order,3.5,150, Rolls,2181,"Richmond Road, Bangalore",12.95656556,77.61966985
1238,R300,Kabab Biryani Corner,https://www.zomato.com/bangalore/kabab-biryani-corner-richmond-road-bangalore/order,3.5,150, Chinese,2181,"Richmond Road, Bangalore",12.95656556,77.61966985
1239,R300,Kabab Biryani Corner,https://www.zomato.com/bangalore/kabab-biryani-corner-richmond-road-bangalore/order,3.5,150, South Indian,2181,"Richmond Road, Bangalore",12.95656556,77.61966985
1240,R300,Kabab Biryani Corner,https://www.zomato.com/bangalore/kabab-biryani-corner-richmond-road-bangalore/order,3.5,150, Kebab,2181,"Richmond Road, Bangalore",12.95656556,77.61966985
1241,R300,Kabab Biryani Corner,https://www.zomato.com/bangalore/kabab-biryani-corner-richmond-road-bangalore/order,3.5,150, North Indian,2181,"Richmond Road, Bangalore",12.95656556,77.61966985
1242,R300,Kabab Biryani Corner,https://www.zomato.com/bangalore/kabab-biryani-corner-richmond-road-bangalore/order,3.5,150, Biryani,2181,"Richmond Road, Bangalore",12.95656556,77.61966985
1243,R300,Kabab Biryani Corner,https://www.zomato.com/bangalore/kabab-biryani-corner-richmond-road-bangalore/order,3.5,150, Shawarma,2181,"Richmond Road, Bangalore",12.95656556,77.61966985
1244,R301,Sri Vishnu Park,https://www.zomato.com/bangalore/sri-vishnu-park-btm/order,3.9,150,South Indian,22600,"BTM, Bangalore",12.91665793,77.61503264
1245,R301,Sri Vishnu Park,https://www.zomato.com/bangalore/sri-vishnu-park-btm/order,3.9,150, North Indian,22600,"BTM, Bangalore",12.91665793,77.61503264
1246,R301,Sri Vishnu Park,https://www.zomato.com/bangalore/sri-vishnu-park-btm/order,3.9,150, Chinese,22600,"BTM, Bangalore",12.91665793,77.61503264
1247,R301,Sri Vishnu Park,https://www.zomato.com/bangalore/sri-vishnu-park-btm/order,3.9,150, Biryani,22600,"BTM, Bangalore",12.91665793,77.61503264
1248,R301,Sri Vishnu Park,https://www.zomato.com/bangalore/sri-vishnu-park-btm/order,3.9,150, Beverages,22600,"BTM, Bangalore",12.91665793,77.61503264
1249,R301,Sri Vishnu Park,https://www.zomato.com/bangalore/sri-vishnu-park-btm/order,3.9,150, Desserts,22600,"BTM, Bangalore",12.91665793,77.61503264
1250,R302,Donne Biriyani House,https://www.zomato.com/bangalore/donne-biriyani-house-kammanahalli-bangalore/order,3.5,150,Biryani,2801,"Kammanahalli, Bangalore",13.01081745,77.63507444
1251,R302,Donne Biriyani House,https://www.zomato.com/bangalore/donne-biriyani-house-kammanahalli-bangalore/order,3.5,150, South Indian,2801,"Kammanahalli, Bangalore",13.01081745,77.63507444
1252,R303,Swiss Cream,https://www.zomato.com/bangalore/swiss-cream-shanti-nagar-bangalore/order,4.2,150,Ice Cream,683,"Shanti Nagar, Bangalore",12.95860507,77.59436656
1253,R303,Swiss Cream,https://www.zomato.com/bangalore/swiss-cream-shanti-nagar-bangalore/order,4.2,150, Waffle,683,"Shanti Nagar, Bangalore",12.95860507,77.59436656
1254,R303,Swiss Cream,https://www.zomato.com/bangalore/swiss-cream-shanti-nagar-bangalore/order,4.2,150, Desserts,683,"Shanti Nagar, Bangalore",12.95860507,77.59436656
1255,R303,Swiss Cream,https://www.zomato.com/bangalore/swiss-cream-shanti-nagar-bangalore/order,4.2,150, Sandwich,683,"Shanti Nagar, Bangalore",12.95860507,77.59436656
1256,R303,Swiss Cream,https://www.zomato.com/bangalore/swiss-cream-shanti-nagar-bangalore/order,4.2,150, Shake,683,"Shanti Nagar, Bangalore",12.95860507,77.59436656
1257,R303,Swiss Cream,https://www.zomato.com/bangalore/swiss-cream-shanti-nagar-bangalore/order,4.2,150, Beverages,683,"Shanti Nagar, Bangalore",12.95860507,77.59436656
1258,R304,Firangi Bake,https://www.zomato.com/bangalore/firangi-bake-1-shanti-nagar-bangalore/order,3.9,150,Italian,48,"Shanti Nagar, Bangalore",12.96196488,77.59443562
1259,R304,Firangi Bake,https://www.zomato.com/bangalore/firangi-bake-1-shanti-nagar-bangalore/order,3.9,150, Mexican,48,"Shanti Nagar, Bangalore",12.96196488,77.59443562
1260,R305,Keventers Ice Cream,https://www.zomato.com/bangalore/keventers-ice-cream-brigade-road-bangalore/order,4.3,150,Ice Cream,97,"Garuda Mall, Magrath Road, Bangalore",12.97020822,77.6101584
1261,R305,Keventers Ice Cream,https://www.zomato.com/bangalore/keventers-ice-cream-brigade-road-bangalore/order,4.3,150, Desserts,97,"Garuda Mall, Magrath Road, Bangalore",12.97020822,77.6101584
1262,R306,Charminar Biryani House,https://www.zomato.com/bangalore/charminar-biryani-house-1-btm-bangalore/order,4.0,150,Biryani,4386,"BTM, Bangalore",12.91441,77.60997
1263,R306,Charminar Biryani House,https://www.zomato.com/bangalore/charminar-biryani-house-1-btm-bangalore/order,4.0,150, North Indian,4386,"BTM, Bangalore",12.91441,77.60997
1264,R306,Charminar Biryani House,https://www.zomato.com/bangalore/charminar-biryani-house-1-btm-bangalore/order,4.0,150, Chinese,4386,"BTM, Bangalore",12.91441,77.60997
1265,R307,Pure Veg Meals By LunchBox,https://www.zomato.com/bangalore/pure-veg-meals-by-lunchbox-shanti-nagar-bangalore/order,3.8,150,North Indian,22,"Shanti Nagar, Bangalore",12.96216909,77.59434912
1266,R308,Tomba Kitchens,https://www.zomato.com/bangalore/tomba-kitchens-ejipura-bangalore/order,4.3,150,Naga,1651,"Ejipura, Bangalore",12.95036853,77.62522638
1267,R308,Tomba Kitchens,https://www.zomato.com/bangalore/tomba-kitchens-ejipura-bangalore/order,4.3,150, Chinese,1651,"Ejipura, Bangalore",12.95036853,77.62522638
1268,R308,Tomba Kitchens,https://www.zomato.com/bangalore/tomba-kitchens-ejipura-bangalore/order,4.3,150, Beverages,1651,"Ejipura, Bangalore",12.95036853,77.62522638
1269,R309,Lulu Hypermarket,https://www.zomato.com/bangalore/lulu-hypermarket-rajajinagar-bangalore/order,3.8,150,Arabian,2309,"Rajajinagar, Bangalore",12.98120019,77.56374239
1270,R309,Lulu Hypermarket,https://www.zomato.com/bangalore/lulu-hypermarket-rajajinagar-bangalore/order,3.8,150, North Indian,2309,"Rajajinagar, Bangalore",12.98120019,77.56374239
1271,R309,Lulu Hypermarket,https://www.zomato.com/bangalore/lulu-hypermarket-rajajinagar-bangalore/order,3.8,150, South Indian,2309,"Rajajinagar, Bangalore",12.98120019,77.56374239
1272,R309,Lulu Hypermarket,https://www.zomato.com/bangalore/lulu-hypermarket-rajajinagar-bangalore/order,3.8,150, Salad,2309,"Rajajinagar, Bangalore",12.98120019,77.56374239
1273,R309,Lulu Hypermarket,https://www.zomato.com/bangalore/lulu-hypermarket-rajajinagar-bangalore/order,3.8,150, Fast Food,2309,"Rajajinagar, Bangalore",12.98120019,77.56374239
1274,R309,Lulu Hypermarket,https://www.zomato.com/bangalore/lulu-hypermarket-rajajinagar-bangalore/order,3.8,150, Bakery,2309,"Rajajinagar, Bangalore",12.98120019,77.56374239
1275,R310,Al Taza,https://www.zomato.com/bangalore/al-taza-indiranagar-bangalore/order,4.3,150,Shawarma,4,"Indiranagar, Bangalore",12.96852368,77.64011617
1276,R310,Al Taza,https://www.zomato.com/bangalore/al-taza-indiranagar-bangalore/order,4.3,150, Lebanese,4,"Indiranagar, Bangalore",12.96852368,77.64011617
1277,R311,Sreenivasa Brahmins Bakery,https://www.zomato.com/bangalore/sreenivasa-brahmins-bakery-1-basavanagudi-bangalore/order,4.4,150,Bakery,918,"Basavanagudi, Bangalore",12.94345673,77.56778754
1278,R311,Sreenivasa Brahmins Bakery,https://www.zomato.com/bangalore/sreenivasa-brahmins-bakery-1-basavanagudi-bangalore/order,4.4,150, Desserts,918,"Basavanagudi, Bangalore",12.94345673,77.56778754
1279,R311,Sreenivasa Brahmins Bakery,https://www.zomato.com/bangalore/sreenivasa-brahmins-bakery-1-basavanagudi-bangalore/order,4.4,150, Fast Food,918,"Basavanagudi, Bangalore",12.94345673,77.56778754
1280,R312,Rolls Kitchen,https://www.zomato.com/bangalore/rolls-kitchen-langford-town-bangalore/order,4.2,150,Rolls,2998,"Langford Town, Bangalore",12.96204951,77.59732839
1281,R312,Rolls Kitchen,https://www.zomato.com/bangalore/rolls-kitchen-langford-town-bangalore/order,4.2,150, Fast Food,2998,"Langford Town, Bangalore",12.96204951,77.59732839
1282,R312,Rolls Kitchen,https://www.zomato.com/bangalore/rolls-kitchen-langford-town-bangalore/order,4.2,150, Beverages,2998,"Langford Town, Bangalore",12.96204951,77.59732839
1283,R313,Sagar,https://www.zomato.com/bangalore/sagar-seshadripuram-bangalore/order,3.9,150,North Indian,8314,"Seshadripuram, Bangalore",12.98835665,77.57713974
1284,R313,Sagar,https://www.zomato.com/bangalore/sagar-seshadripuram-bangalore/order,3.9,150, South Indian,8314,"Seshadripuram, Bangalore",12.98835665,77.57713974
1285,R313,Sagar,https://www.zomato.com/bangalore/sagar-seshadripuram-bangalore/order,3.9,150, Fast Food,8314,"Seshadripuram, Bangalore",12.98835665,77.57713974
1286,R313,Sagar,https://www.zomato.com/bangalore/sagar-seshadripuram-bangalore/order,3.9,150, Street Food,8314,"Seshadripuram, Bangalore",12.98835665,77.57713974
1287,R313,Sagar,https://www.zomato.com/bangalore/sagar-seshadripuram-bangalore/order,3.9,150, Chinese,8314,"Seshadripuram, Bangalore",12.98835665,77.57713974
1288,R313,Sagar,https://www.zomato.com/bangalore/sagar-seshadripuram-bangalore/order,3.9,150, Desserts,8314,"Seshadripuram, Bangalore",12.98835665,77.57713974
1289,R313,Sagar,https://www.zomato.com/bangalore/sagar-seshadripuram-bangalore/order,3.9,150, Shake,8314,"Seshadripuram, Bangalore",12.98835665,77.57713974
1290,R313,Sagar,https://www.zomato.com/bangalore/sagar-seshadripuram-bangalore/order,3.9,150, Beverages,8314,"Seshadripuram, Bangalore",12.98835665,77.57713974
1291,R314,Cafe Grill,https://www.zomato.com/bangalore/cafe-grill-jeevan-bhima-nagar/order,4.0,150,Chinese,12000,"Jeevan Bhima Nagar, Bangalore",12.96873633,77.6486776
1292,R314,Cafe Grill,https://www.zomato.com/bangalore/cafe-grill-jeevan-bhima-nagar/order,4.0,150, North Indian,12000,"Jeevan Bhima Nagar, Bangalore",12.96873633,77.6486776
1293,R314,Cafe Grill,https://www.zomato.com/bangalore/cafe-grill-jeevan-bhima-nagar/order,4.0,150, Rolls,12000,"Jeevan Bhima Nagar, Bangalore",12.96873633,77.6486776
1294,R315,Hotel Fanoos,https://www.zomato.com/bangalore/hotel-fanoos-richmond-road-bangalore/order,3.9,150,Rolls,3475,"Richmond Road, Bangalore",12.96475091,77.60647767
1295,R315,Hotel Fanoos,https://www.zomato.com/bangalore/hotel-fanoos-richmond-road-bangalore/order,3.9,150, Biryani,3475,"Richmond Road, Bangalore",12.96475091,77.60647767
1296,R315,Hotel Fanoos,https://www.zomato.com/bangalore/hotel-fanoos-richmond-road-bangalore/order,3.9,150, Fast Food,3475,"Richmond Road, Bangalore",12.96475091,77.60647767
1297,R315,Hotel Fanoos,https://www.zomato.com/bangalore/hotel-fanoos-richmond-road-bangalore/order,3.9,150, Arabian,3475,"Richmond Road, Bangalore",12.96475091,77.60647767
1298,R316,Gokul Veg,https://www.zomato.com/bangalore/gokul-veg-basavanagudi/order,3.9,150,North Indian,4432,"Basavanagudi, Bangalore",12.94421121,77.57101323
1299,R316,Gokul Veg,https://www.zomato.com/bangalore/gokul-veg-basavanagudi/order,3.9,150, Chinese,4432,"Basavanagudi, Bangalore",12.94421121,77.57101323
1300,R316,Gokul Veg,https://www.zomato.com/bangalore/gokul-veg-basavanagudi/order,3.9,150, Beverages,4432,"Basavanagudi, Bangalore",12.94421121,77.57101323
1301,R316,Gokul Veg,https://www.zomato.com/bangalore/gokul-veg-basavanagudi/order,3.9,150, Desserts,4432,"Basavanagudi, Bangalore",12.94421121,77.57101323
1302,R317,Kedias Fun Food,https://www.zomato.com/bangalore/kedias-fun-food-jayanagar-bangalore/order,4.1,150,North Indian,13400,"Jayanagar, Bangalore",12.9288637,77.5815806
1303,R317,Kedias Fun Food,https://www.zomato.com/bangalore/kedias-fun-food-jayanagar-bangalore/order,4.1,150, Street Food,13400,"Jayanagar, Bangalore",12.9288637,77.5815806
1304,R317,Kedias Fun Food,https://www.zomato.com/bangalore/kedias-fun-food-jayanagar-bangalore/order,4.1,150, Beverages,13400,"Jayanagar, Bangalore",12.9288637,77.5815806
1305,R318,Al-Wahab Tandoori Restaurant,https://www.zomato.com/bangalore/al-wahab-tandoori-restaurant-hbr-layout-bangalore/order,4.2,150,North Indian,3724,"HBR Layout, Bangalore",13.02533647,77.63015594
1306,R318,Al-Wahab Tandoori Restaurant,https://www.zomato.com/bangalore/al-wahab-tandoori-restaurant-hbr-layout-bangalore/order,4.2,150, Chinese,3724,"HBR Layout, Bangalore",13.02533647,77.63015594
1307,R318,Al-Wahab Tandoori Restaurant,https://www.zomato.com/bangalore/al-wahab-tandoori-restaurant-hbr-layout-bangalore/order,4.2,150, Arabian,3724,"HBR Layout, Bangalore",13.02533647,77.63015594
1308,R318,Al-Wahab Tandoori Restaurant,https://www.zomato.com/bangalore/al-wahab-tandoori-restaurant-hbr-layout-bangalore/order,4.2,150, Biryani,3724,"HBR Layout, Bangalore",13.02533647,77.63015594
1309,R318,Al-Wahab Tandoori Restaurant,https://www.zomato.com/bangalore/al-wahab-tandoori-restaurant-hbr-layout-bangalore/order,4.2,150, Rolls,3724,"HBR Layout, Bangalore",13.02533647,77.63015594
1310,R318,Al-Wahab Tandoori Restaurant,https://www.zomato.com/bangalore/al-wahab-tandoori-restaurant-hbr-layout-bangalore/order,4.2,150, Sichuan,3724,"HBR Layout, Bangalore",13.02533647,77.63015594
1311,R319,Rolls N Snacks,https://www.zomato.com/bangalore/rolls-n-snacks-vijay-nagar-bangalore/order,3.6,150,Street Food,1081,"Vijay Nagar, Bangalore",12.97156967,77.5470202
1312,R319,Rolls N Snacks,https://www.zomato.com/bangalore/rolls-n-snacks-vijay-nagar-bangalore/order,3.6,150, Fast Food,1081,"Vijay Nagar, Bangalore",12.97156967,77.5470202
1313,R319,Rolls N Snacks,https://www.zomato.com/bangalore/rolls-n-snacks-vijay-nagar-bangalore/order,3.6,150, Sandwich,1081,"Vijay Nagar, Bangalore",12.97156967,77.5470202
1314,R319,Rolls N Snacks,https://www.zomato.com/bangalore/rolls-n-snacks-vijay-nagar-bangalore/order,3.6,150, Burger,1081,"Vijay Nagar, Bangalore",12.97156967,77.5470202
1315,R319,Rolls N Snacks,https://www.zomato.com/bangalore/rolls-n-snacks-vijay-nagar-bangalore/order,3.6,150, Pizza,1081,"Vijay Nagar, Bangalore",12.97156967,77.5470202
1316,R319,Rolls N Snacks,https://www.zomato.com/bangalore/rolls-n-snacks-vijay-nagar-bangalore/order,3.6,150, Shake,1081,"Vijay Nagar, Bangalore",12.97156967,77.5470202
1317,R319,Rolls N Snacks,https://www.zomato.com/bangalore/rolls-n-snacks-vijay-nagar-bangalore/order,3.6,150, Beverages,1081,"Vijay Nagar, Bangalore",12.97156967,77.5470202
1318,R320,ZAZA 22 Spice Biryani,https://www.zomato.com/bangalore/zaza-22-spice-biryani-shanti-nagar-bangalore/order,4.0,150,Biryani,50,"Shanti Nagar, Bangalore",12.961168,77.598239
1319,R320,ZAZA 22 Spice Biryani,https://www.zomato.com/bangalore/zaza-22-spice-biryani-shanti-nagar-bangalore/order,4.0,150, North Indian,50,"Shanti Nagar, Bangalore",12.961168,77.598239
1320,R320,ZAZA 22 Spice Biryani,https://www.zomato.com/bangalore/zaza-22-spice-biryani-shanti-nagar-bangalore/order,4.0,150, Mughlai,50,"Shanti Nagar, Bangalore",12.961168,77.598239
1321,R320,ZAZA 22 Spice Biryani,https://www.zomato.com/bangalore/zaza-22-spice-biryani-shanti-nagar-bangalore/order,4.0,150, Desserts,50,"Shanti Nagar, Bangalore",12.961168,77.598239
1322,R320,ZAZA 22 Spice Biryani,https://www.zomato.com/bangalore/zaza-22-spice-biryani-shanti-nagar-bangalore/order,4.0,150, Beverages,50,"Shanti Nagar, Bangalore",12.961168,77.598239
1323,R321,Basaveshwarnagar Dosa Corner,https://www.zomato.com/bangalore/basaveshwarnagar-dosa-corner-basaveshwara-nagar/order,4.3,100,South Indian,9595,"Basaveshwara Nagar, Bangalore",12.99113978,77.54151497
1324,R322,RollsKing,https://www.zomato.com/bangalore/rollsking-btm-bangalore/order,3.6,100,Rolls,278,"BTM, Bangalore",12.935333,77.6135
1325,R322,RollsKing,https://www.zomato.com/bangalore/rollsking-btm-bangalore/order,3.6,100, Fast Food,278,"BTM, Bangalore",12.935333,77.6135
1326,R322,RollsKing,https://www.zomato.com/bangalore/rollsking-btm-bangalore/order,3.6,100, North Indian,278,"BTM, Bangalore",12.935333,77.6135
1327,R323,Adiga's,https://www.zomato.com/bangalore/adigas-majestic-bangalore/order,3.6,100,South Indian,3697,"Majestic, Bangalore",12.97408444,77.57914305
1328,R323,Adiga's,https://www.zomato.com/bangalore/adigas-majestic-bangalore/order,3.6,100, North Indian,3697,"Majestic, Bangalore",12.97408444,77.57914305
1329,R323,Adiga's,https://www.zomato.com/bangalore/adigas-majestic-bangalore/order,3.6,100, Chinese,3697,"Majestic, Bangalore",12.97408444,77.57914305
