Index,Restaurant_id,C,Name,Ratings,Price for one,Cuisines,Delivery_reviews_Count,Restaurant_address,Latitude,Longtitude
22,R22,South Indian,A2B - Adyar Ananda Bhavan,4.2,200,"South Indian, Street Food, North Indian, Chinese, Fast Food, Beverages, Desserts",801,"Shanti Nagar, Bangalore",12.9544136,77.5930683
23,R23,Ice Cream,Corner House Ice Creams,4.4,200,"Ice Cream, Desserts, Shake",6149,"Residency Road, Bangalore",12.97367472,77.60932188
24,R24,Biryani,Nandhana Palace,4.1,200,"Biryani, Andhra, North Indian, Chinese, Mughlai, South Indian, Desserts, Beverages",8481,"Indiranagar, Bangalore",12.96213054,77.64194693
25,R25,Kerala,Thalassery Restaurant,4,200,"Kerala, North Indian, Chinese, Lebanese, Biryani, Ice Cream, Beverages",9178,"Kammanahalli, Bangalore",13.01504876,77.6315745
26,R26,Bakery,CakeZone,4.3,200,"Bakery, Ice Cream",2667,"Koramangala 6th Block, Bangalore",12.940404,77.625173
27,R27,Fast Food,Goli Vada Pav No. 1,4.2,200,"Fast Food, Street Food, Maharashtrian, Rolls, Ice Cream",1117,"Jayanagar, Bangalore",12.93933465,77.58401893
28,R28,North Indian,Kabab Magic,4.2,200,"North Indian, Kebab, Hyderabadi, Mughlai, Chinese, Rolls",45200,"Basavanagudi, Bangalore",12.94006366,77.57994667
29,R29,Fast Food,Chicking,3.8,200,"Fast Food, Burger, Pizza",932,"Rajajinagar, Bangalore",12.9809325,77.5629622
30,R30,Continental,FreshMenu,3.9,200,"Continental, Healthy Food, Fast Food, Burger, Sandwich, Chinese, Pasta, Beverages",19200,"Richmond Road, Bangalore",12.964423,77.60589
31,R31,Burger,EasyBites by Empire,4.1,200,"Burger, Fast Food, Beverages",721,"Brigade Road, Bangalore",12.96728502,77.60896213
32,R32,Bakery,Amma's Pastries,4.1,200,Bakery,552,"Ulsoor, Bangalore",12.98829817,77.61757337
33,R33,Momos,WOW! Momo,4,250,"Momos, Fast Food, Tibetan",52,"Church Street, Bangalore",12.975141,77.603971
34,R34,Mexican,Taco Bell,3.9,250,"Mexican, Wraps, Fast Food",1732,"Garuda Mall, Magrath Road, Bangalore",12.9702177,77.61013225
35,R35,Pizza,MOJO Pizza - 2X Toppings,4.4,250,"Pizza, Italian, Fast Food, Desserts, Beverages",390,"Shanti Nagar, Bangalore",12.961168,77.598239
36,R36,Burger,Wendy's Burgers,3.7,250,"Burger, Fast Food, American",654,"Shanti Nagar, Bangalore",12.96188385,77.59433705
37,R37,Bakery,WarmOven Cake & Desserts,3.6,250,"Bakery, Desserts, Beverages",841,"Vasanth Nagar, Bangalore",12.99221787,77.5942529
38,R38,Pizza,Ovenstory Pizza,4.4,250,"Pizza, Fast Food",1122,"Shanti Nagar, Bangalore",12.96184465,77.59435482
39,R39,Healthy Food,EatFit,3.9,250,"Healthy Food, North Indian, Pizza, Burger, Pasta, Biryani, Chinese, Beverages",2098,"Cunningham Road, Bangalore",12.986283,77.594839
40,R40,Fast Food,Big Bite,4.2,250,"Fast Food, Chinese, Street Food, Burger, Pizza, Beverages, Ice Cream",17700,"Vijay Nagar, Bangalore",12.96748498,77.53583372
41,R41,Healthy Food,Subway,3.7,250,"Healthy Food, Sandwich, Wraps, Salad, Fast Food, Desserts",1210,"UB City, Bangalore",12.97180948,77.59619884
42,R42,Rolls,Faasos - Wraps & Rolls,3.9,250,"Rolls, Fast Food, Wraps, Desserts",868,"Shanti Nagar, Bangalore",12.9618966,77.59435851
43,R43,Mithai,Anand Sweets And Savouries,4.3,250,"Mithai, Street Food, Beverages, Desserts",2267,"Commercial Street, Bangalore",12.98164454,77.60982279
44,R44,Biryani,Mani's Dum Biryani,4.1,250,"Biryani, Kebab",5017,"Ulsoor, Bangalore",12.97736333,77.61929199
45,R45,Andhra,Nandhini Deluxe,4,250,"Andhra, Biryani, South Indian, North Indian, Chinese, Mughlai, Desserts, Beverages",2867,"St. Marks Road, Bangalore",12.97177485,77.60091349
46,R46,Biryani,Sharief Bhai,4.1,250,"Biryani, Mughlai, Kebab, Afghan, Street Food, Beverages, Desserts",8135,"Frazer Town, Bangalore",12.9968193,77.61404391
47,R47,Ice Cream,NIC Ice Creams,4.5,250,Ice Cream,2121,"Frazer Town, Bangalore",12.99938247,77.61199102
48,R48,Street Food,Samosa Party,4.4,250,"Street Food, Tea",1026,"Brigade Road, Bangalore",12.96976388,77.60903087
49,R49,Kerala,Kannur Food Point,3.7,250,"Kerala, Chinese, South Indian, Arabian, Juices, Beverages, Shake",51300,"BTM, Bangalore",12.93133766,77.60813367
50,R50,Mughlai,Imperial Restaurant,4,250,"Mughlai, North Indian, Biryani, Chinese, Seafood, Ice Cream, Desserts, Beverages",6016,"Residency Road, Bangalore",12.97134292,77.60578506
51,R51,South Indian,Sri Udupi Food Hub,4.2,250,"South Indian, North Indian, Chinese, Sandwich, Street Food, Ice Cream, Shake, Beverages",516,"Majestic, Bangalore",12.97813724,77.57977707
52,R52,Beverages,Lassi Shop,3.1,250,"Beverages, Shake, Juices, Ice Cream, Desserts, Burger, Fast Food",45,"Residency Road, Bangalore",12.967382,77.599929
53,R53,Pizza,Pizza@99,3.2,250,"Pizza, Burger, Fast Food",320,"Rajajinagar, Bangalore",12.9885796,77.548214
54,R54,Tea,Chai Point,4,250,"Tea, Beverages, Shake, Fast Food, Rolls, Desserts, Coffee",1772,"Church Street, Bangalore",12.97458691,77.60661118
55,R55,South Indian,Kannur Food Kitchen,3.7,250,"South Indian, Biryani, Chinese, Arabian, Beverages, Shake",20500,"BTM, Bangalore",12.9238006,77.611265
56,R56,Rolls,Rolls On Wheels,4.2,250,"Rolls, Fast Food, Chinese",1299,"Cunningham Road, Bangalore",12.98543464,77.59661995
57,R57,Chinese,Beijing Bites,4.1,250,"Chinese, Asian, Thai, Seafood, Malaysian",4146,"Richmond Road, Bangalore",12.96549815,77.60135472
58,R58,Ice Cream,Kwalitywall's Frozen Dessert And Ice Cream Shop,4.2,250,"Ice Cream, Desserts",378,"Wilson Garden, Bangalore",12.95082435,77.59557255
59,R59,Ice Cream,Natural Ice Cream,4.6,250,"Ice Cream, Desserts, Shake",1163,"St. Marks Road, Bangalore",12.97145564,77.60085046
60,R60,Mexican,California Burrito,4.1,250,"Mexican, Fast Food, Beverages",3937,"Sigma Mall, Cunningham Road, Bangalore",12.98795971,77.5945399
61,R61,Biryani,Behrouz Biryani,4.3,250,"Biryani, Kebab, Hyderabadi, Lucknowi",501,"Shanti Nagar, Bangalore",12.96190215,77.59432264
62,R62,Burger,Meat And Eat,3.9,250,"Burger, Sandwich, Fast Food, Wraps, Biryani, Beverages, Desserts",2431,"Domlur, Bangalore",12.96136456,77.6373611
63,R63,South Indian,Paakashala,4.2,250,"South Indian, Street Food, Chinese, Fast Food, Ice Cream, Beverages",1489,"MG Road, Bangalore",12.97494238,77.60797475
64,R64,Waffle,The Belgian Waffle Co.,4.1,250,"Waffle, Pancake, Desserts, Beverages",716,"Seshadripuram, Bangalore",12.98893393,77.57782403
65,R65,Mithai,Asha Sweet Center,4.3,250,Mithai,13,"Vasanth Nagar, Bangalore",12.994556,77.5936044
66,R66,Andhra,Andhra Gunpowder,4.4,250,"Andhra, Biryani, South Indian, Desserts, Beverages, Hyderabadi",561,"Seshadripuram, Bangalore",12.98681,77.579384
67,R67,Biryani,Ambur Star Briyani Since 1890,4.3,250,"Biryani, Chettinad, Chinese, North Indian",6992,"Indiranagar, Bangalore",12.97737248,77.63647791
68,R68,Rolls,Kolkata Kathi Rolls,3.9,250,"Rolls, Biryani, Chinese, North Indian, Sichuan",13400,"JP Nagar, Bangalore",12.91392821,77.58600812
69,R69,North Indian,Royal Restaurant,4,150,"North Indian, Chinese, Sichuan",25400,"Shivajinagar, Bangalore",12.98572802,77.60525431
70,R70,Chinese,Chinese Wok,3.6,150,"Chinese, Momos, Sichuan",415,"Malleshwaram, Bangalore",12.99177,77.5712
71,R71,Beverages,"Frozen Bottle - Milkshakes, Desserts and Ice Cream",4,150,"Beverages, Shake, Desserts, Ice Cream",837,"Brigade Road, Bangalore",12.972896,77.607299
72,R72,Bakery,Glen's Bakehouse,4.3,150,"Bakery, Cafe, Italian, Continental, Fast Food, Beverages, Desserts",5376,"Lavelle Road, Bangalore",12.96982922,77.59748127
73,R73,Bakery,Theobroma,4.3,150,"Bakery, Desserts, Beverages",1734,"Lavelle Road, Bangalore",12.97119147,77.59769274
74,R74,Biryani,Paradise Biryani,3.9,150,"Biryani, North Indian, Kebab",4370,"Rajajinagar, Bangalore",12.98494361,77.54584707
75,R75,South Indian,Sri Udupi Park,4.2,150,"South Indian, Chinese, Street Food, Beverages, North Indian, Shake",7960,"Residency Road, Bangalore",12.97305363,77.60916095
76,R76,South Indian,Krishna Vaibhava,4.2,150,"South Indian, North Indian, Mithai, Chinese, Biryani",21200,"Vijay Nagar, Bangalore",12.96740362,77.53578041
77,R77,Biryani,Dindigul Thalappakatti,3.9,150,"Biryani, North Indian, South Indian, Chinese, Seafood, Beverages",2559,"MG Road, Bangalore",12.97225382,77.61873141
78,R78,Biryani,RNR Biryani - Taste Of 1953,4.3,150,"Biryani, South Indian, Desserts, Beverages, Andhra",1912,"Jayanagar, Bangalore",12.92866203,77.5825065
79,R79,Chinese,Call Me Chow,4.2,150,"Chinese, Japanese, Thai, Indonesian, Asian",11400,"Koramangala 8th Block, Bangalore",12.94404979,77.61733599
80,R80,Desserts,Krispy Kreme,4.5,150,"Desserts, Beverages",949,"Richmond Road, Bangalore",12.9669276,77.6115022
81,R81,Ice Cream,Baskin Robbins,4.2,200,"Ice Cream, Desserts, Beverages",400,"Church Street, Bangalore",12.97521551,77.60392427
82,R82,Biryani,Royal Biryani Kitchen,3.4,200,"Biryani, North Indian, Mughlai, Fast Food, Beverages, Sichuan",33300,"BTM, Bangalore",12.9240083,77.6126
83,R83,Rolls,Pathaan Sir,3.9,200,Rolls,26,"Wilson Garden, Bangalore",12.9450334,77.5907592
84,R84,Street Food,Chaatimes,4.1,200,"Street Food, Fast Food",1383,"Brigade Road, Bangalore",12.97481039,77.60834724
85,R85,Biryani,Donne Biryani House,3.6,200,"Biryani, Fast Food",2071,"BTM, Bangalore",12.91712687,77.60707654
86,R86,Rolls,Kaati Zone Rolls and Wraps,3.7,200,"Rolls, Wraps, Fast Food, Desserts, Shake, Beverages",365,"Vasanth Nagar, Bangalore",12.99221395,77.59427704
87,R87,South Indian,Vijayalakshmi Veg,4,200,"South Indian, Chinese, North Indian, Sichuan",16300,"Frazer Town, Bangalore",13.00091788,77.61280071
88,R88,Bakery,Cakewala,4.3,200,"Bakery, Desserts",3833,"Jayanagar, Bangalore",12.92897737,77.5862056
89,R89,Biryani,Madeena Hotel,4,200,"Biryani, Kebab, North Indian",25400,"Koramangala 5th Block, Bangalore",12.93521603,77.6157328
90,R90,Sandwich,Hari Super Sandwich,3.8,200,"Sandwich, Pizza, Fast Food, Street Food",224,"Seshadripuram, Bangalore",12.988782,77.57753
91,R91,North Indian,Moriz Nano Restaurant,3.5,200,"North Indian, Chinese, Arabian, Mughlai, Fast Food, Beverages, Shake",1255,"Ulsoor, Bangalore",12.98757029,77.61894934
92,R92,Asian,Smoor,4.1,200,"Asian, Italian, Salad, Pizza, Sandwich, Burger, Desserts, Beverages",169,"Lavelle Road, Bangalore",12.97309398,77.60033591
93,R93,Cafe,Chaayos Chai+Snacks=Relax,4.1,200,"Cafe, Tea, Beverages",547,"Cunningham Road, Bangalore",12.9885099,77.5938782
94,R94,Rolls,Al Ameen Rolls Corner,3.8,200,"Rolls, Fast Food",5047,"Kammanahalli, Bangalore",13.01576905,77.63941292
95,R95,North Indian,Savi Sagar,3.8,200,"North Indian, South Indian, Chinese, Sandwich, Street Food, Ice Cream, Juices, Beverages",20600,"Malleshwaram, Bangalore",12.99647268,77.5636794
96,R96,Biryani,Shanmukha,4.1,200,"Biryani, Andhra, North Indian, Chinese, Seafood",56900,"JP Nagar, Bangalore",12.91768863,77.59253528
97,R97,Andhra,Narmada Chain of Restaurants,4.3,200,"Andhra, Hyderabadi, Biryani, North Indian, Chinese, Beverages",467,"Frazer Town, Bangalore",13.0007846,77.61435941
98,R98,Mithai,New Agarwal Bhavan,4.2,200,"Mithai, Street Food",1408,"Sadashiv Nagar, Bangalore",13.00364729,77.57844161
99,R99,Wraps,BOX8 - Desi Meals,4.2,200,"Wraps, North Indian, Fast Food, Biryani, Ice Cream, Desserts, Beverages",769,"Shanti Nagar, Bangalore",12.961168,77.598239
100,R100,Pizza,The Pizza Bakery,4.3,200,"Pizza, Pasta, Italian, Continental, Desserts, Beverages",1198,"Church Street, Bangalore",12.975156,77.604557
101,R101,Cafe,Starbucks Coffee,4.3,200,"Cafe, Beverages, Desserts",395,"Lavelle Road, Bangalore",12.97112173,77.59810556
102,R102,Biryani,Karnataka Biryani Point,4.1,200,"Biryani, South Indian",2938,"Rajajinagar, Bangalore",12.99155566,77.56373104
103,R103,North Indian,Roti Ghar,4.1,200,"North Indian, Chinese, South Indian, Street Food, Fast Food, Desserts, Shake, Beverages",22600,"Basavanagudi, Bangalore",12.9448214,77.5718216
104,R104,Sandwich,Sandwich Guru,4,200,"Sandwich, Fast Food, Beverages, Shake",845,"Basavanagudi, Bangalore",12.9469272,77.56781805
105,R105,Mithai,Laddoos,3.9,100,"Mithai, North Indian, Street Food",4010,"Jeevan Bhima Nagar, Bangalore",12.967889,77.652837
106,R106,North Indian,M.M.A Kabab and Rolls,3.6,100,"North Indian, Mughlai, Chinese, Kebab, Rolls, Seafood, Arabian, Biryani",5984,"Old Madras Road, Bangalore",12.98223719,77.63395462
107,R107,Street Food,Chaat Street,4,100,"Street Food, Fast Food, North Indian, Beverages",2679,"Koramangala 4th Block, Bangalore",12.93519976,77.61347093
108,R108,Bakery,The Bake Feast,4.1,100,"Bakery, Desserts",730,"Indiranagar, Bangalore",12.972511,77.648788
109,R109,Rolls,Kolkata Famous Kati Rolls,3.9,100,Rolls,289,"Rajajinagar, Bangalore",12.993476,77.548878
110,R110,Street Food,Bangarpet Chats,3.5,100,Street Food,772,"Banashankari, Bangalore",12.94168635,77.56187595
111,R111,Biryani,Biryani By Kilo,3.6,100,"Biryani, Hyderabadi, North Indian, Kebab, Mughlai, Desserts",89,"Majestic, Bangalore",12.980989,77.563602
112,R112,Mithai,Shree Mahalakshmi Sweets,4,100,"Mithai, Street Food",821,"Basavanagudi, Bangalore",12.9594255,77.5626082
113,R113,Biryani,Five Star New Ambur Biryani,3.4,100,"Biryani, Fast Food, South Indian",15700,"BTM, Bangalore",12.91456285,77.60567274
114,R114,Momos,Zomoz - The Momo Company,4.2,100,"Momos, Fast Food",991,"Indiranagar, Bangalore",12.978123,77.638278
115,R115,Rolls,Razakhiya Hotel,4,100,"Rolls, Chinese, North Indian, Seafood, Biryani, Sichuan",8140,"HBR Layout, Bangalore",13.0265797,77.62266554
116,R116,South Indian,Priyadarshini Grand,4.3,100,"South Indian, Street Food, Ice Cream, Desserts, Beverages, Shake",29500,"Basaveshwara Nagar, Bangalore",12.9901463,77.53776725
117,R117,Biryani,Donne Biryani House,4,150,"Biryani, South Indian",7879,"Malleshwaram, Bangalore",12.994757,77.571435
118,R118,Mithai,Sangam Sweets,4.3,150,"Mithai, Street Food, Fast Food",469,"Majestic, Bangalore",12.97693795,77.57801246
119,R119,North Indian,New Shanthi Sagar,4.1,150,"North Indian, Street Food, Fast Food, South Indian, Chinese, Ice Cream, Shake",7408,"Rajajinagar, Bangalore",12.98603806,77.55447373
120,R120,Biryani,Hyderabad Biryaani House,3.8,150,"Biryani, North Indian, Hyderabadi, Mughlai, Chinese",28600,"Old Airport Road, Bangalore",12.95947059,77.65609257
121,R121,North Indian,Sai Prasadam,4.1,150,"North Indian, South Indian, Street Food, Chinese",5949,"Vijay Nagar, Bangalore",12.96488815,77.53893569
122,R122,Fast Food,Rolls Kitchen,4.1,150,"Fast Food, Rolls, Beverages, Chinese",5275,"Rajajinagar, Bangalore",12.99751155,77.55008362
123,R123,Fast Food,Chetty's Corner,4.1,150,"Fast Food, Sandwich, Pizza, Burger, Street Food, Beverages",2350,"Seshadripuram, Bangalore",12.99252398,77.5783008
124,R124,Biryani,Potful - Claypot Biryanis,4.2,150,"Biryani, Kebab, Mughlai, North Indian, Desserts",2448,"Thippasandra, Bangalore",12.97220056,77.65281457
125,R125,Cafe,Third Wave Coffee,3.4,150,"Cafe, Beverages, Desserts, Coffee, Tea, Pizza, Fast Food",285,"UB City, Bangalore",12.97135175,77.59591989
126,R126,Rolls,Kolkata No. 1 Kati Rolls,3.9,150,Rolls,1812,"Rajajinagar, Bangalore",12.99349131,77.5490037
127,R127,South Indian,Madurai Idly Shop,3.9,150,South Indian,3254,"Koramangala 7th Block, Bangalore",12.93609478,77.61474565
128,R128,Burger,Biggies Burger,4.1,150,"Burger, Wraps, Fast Food, Shake, Beverages, Desserts",1605,"Church Street, Bangalore",12.97543605,77.60325205
129,R129,North Indian,Sagar Hotel,4.2,150,"North Indian, Chinese, Street Food, Fast Food, South Indian, Juices, Beverages",10700,"Rajajinagar, Bangalore",12.99672815,77.55417634
130,R130,Chinese,Chowman,4,150,"Chinese, Asian, Thai, Oriental, Seafood, Sichuan, Beverages, Desserts",4254,"Indiranagar, Bangalore",12.978673,77.636602
131,R131,South Indian,New Udupi Grand,3.7,150,"South Indian, North Indian, Street Food, Beverages, Chinese, Shake",927,"Koramangala 8th Block, Bangalore",12.94368121,77.60696221
132,R132,Biryani,Biryani Trip - Destination Hyderabad,4.4,150,"Biryani, South Indian, Mughlai, Andhra, Desserts, Hyderabadi",188,"Seshadripuram, Bangalore",12.98681,77.579384
133,R133,Arabian,Savoury Restaurant,4.1,150,"Arabian, Mughlai, North Indian, Chinese, Fast Food, Beverages, Shake, Desserts",5858,"Frazer Town, Bangalore",12.99958665,77.61595398
134,R134,Biryani,Tâ€™s 21 Spice Biryani,4,150,"Biryani, South Indian",2124,"Indiranagar, Bangalore",12.967422,77.636655
135,R135,Pizza,Pizza House,4.1,150,"Pizza, Fast Food, Burger",613,"RT Nagar, Bangalore",13.0230769,77.6102089
136,R136,South Indian,Namaste,3.6,150,"South Indian, Beverages",63,"Malleshwaram, Bangalore",12.995828,77.571495
137,R137,Bakery,Just Bake,3.9,150,"Bakery, Desserts, Street Food",145,"Seshadripuram, Bangalore",12.98850726,77.57725105
138,R138,Bakery,Chef Bakers,3.6,150,"Bakery, Fast Food, Pizza, Sandwich, Burger, Desserts",99,"Koramangala 7th Block, Bangalore",12.93598956,77.61497095
139,R139,Biryani,Meghduth Biryanis,3.6,150,"Biryani, South Indian",2242,"Jayanagar, Bangalore",12.93017206,77.58167937
140,R140,North Indian,Sardarji Londonwaley,3.7,150,"North Indian, Chinese, Mughlai",35800,"Koramangala 7th Block, Bangalore",12.93621961,77.61553992
141,R141,South Indian,IDC Kitchen,4.2,100,"South Indian, Beverages",3063,"Residency Road, Bangalore",12.96593989,77.59453185
142,R142,North Indian,Punjabi Nawabi,3.6,100,"North Indian, Biryani, Mughlai, Chinese, Kebab",27900,"Koramangala 7th Block, Bangalore",12.936308,77.615532
143,R143,North Indian,Kabab King,3.4,100,"North Indian, Chinese, Juices, Shake",6822,"Kumaraswamy Layout, Bangalore",12.9168721,77.5688401
144,R144,Shawarma,Arabian Shawarma,3.9,100,"Shawarma, Fast Food, Beverages",38,"Kammanahalli, Bangalore",13.0156603,77.6396949
145,R145,Chinese,Szechuan Dragon,4.1,100,"Chinese, Asian, Thai, Momos",34300,"Banashankari, Bangalore",12.94016332,77.56424233
146,R146,Chinese,Momoz,4,100,"Chinese, Momos, Sichuan",2039,"RT Nagar, Bangalore",13.0212899,77.58484874
147,R147,Pizza,GOPIZZA,4.2,100,"Pizza, Fast Food",120,"Orion East, Banaswadi, Bangalore",13.0009569,77.6325712
148,R148,North Indian,LunchBox - Meals and Thalis,4,100,North Indian,219,"Shanti Nagar, Bangalore",12.96187503,77.59434946
149,R149,Biryani,Donne Biryani Mane,4,100,"Biryani, South Indian",895,"Koramangala 4th Block, Bangalore",12.93687673,77.62767591
150,R150,South Indian,CTR Shri Sagar,4.3,100,South Indian,31100,"Malleshwaram, Bangalore",12.99809109,77.56947231
151,R151,Pizza,D - Zaprino,3.8,100,"Pizza, Burger, Wraps, Biryani, Fast Food, Street Food, Desserts, Beverages",1645,"Rajajinagar, Bangalore",13.00196196,77.55835857
152,R152,North Indian,Big Bowl Company,3.7,100,"North Indian, Chinese, Biryani, Momos, Sichuan",1541,"Hosur Road, Bangalore",12.93520923,77.60948238
153,R153,North Indian,7 Plates,4,200,"North Indian, Mughlai, Rolls, Chinese",5526,"RT Nagar, Bangalore",13.02031492,77.59288902
154,R154,Chinese,Delicacy,3.8,200,"Chinese, Thai",8466,"Frazer Town, Bangalore",12.99846318,77.61770613
155,R155,Bakery,Aubree,4.2,200,"Bakery, Desserts, Italian, Thai, Fast Food",315,"Shivajinagar, Bangalore",12.99024855,77.60059901
156,R156,Lebanese,Just Shawarma,3.8,200,"Lebanese, Fast Food, Beverages",694,"Indiranagar, Bangalore",12.96977923,77.63873231
157,R157,Shake,Keventers - Milkshakes & Desserts,4.2,200,"Shake, Beverages, Desserts",782,"Garuda Mall, Magrath Road, Bangalore",12.9702092,77.60921158
158,R158,Bakery,Cake N Chef,4,200,"Bakery, Desserts",7673,"Bannerghatta Road, Bangalore",12.89775,77.59627
159,R159,South Indian,Mandya Nati Style,3.6,200,"South Indian, Biryani",5816,"Vijay Nagar, Bangalore",12.96906077,77.54433732
160,R160,South Indian,Brahmins' Thatte Idli,4.2,200,South Indian,2339,"Malleshwaram, Bangalore",13.0037895,77.5779477
161,R161,Chinese,WOW! China,3.8,200,"Chinese, Rolls",789,"Church Street, Bangalore",12.97500348,77.6048379
162,R162,Juices,Juice Junction,4.2,200,"Juices, Beverages, Sandwich, Fast Food, Shake, Rolls, Healthy Food, Street Food",1031,"St. Marks Road, Bangalore",12.9721019,77.6012196
163,R163,Desserts,The Dessert Heaven - Pure Veg,4.3,200,"Desserts, Bakery",140,"Koramangala 6th Block, Bangalore",12.940404,77.625173
164,R164,Biryani,Ambur Biryani Point,3.5,200,"Biryani, Fast Food",248,"Koramangala 8th Block, Bangalore",12.9418939,77.6154492
165,R165,Bakery,Just Cakes,3.8,350,"Bakery, Desserts",1342,"Koramangala 7th Block, Bangalore",12.92858262,77.60930814
166,R166,Street Food,Karnataka Bhel House,4.3,350,"Street Food, Ice Cream",4114,"Basavanagudi, Bangalore",12.95934512,77.56727591
167,R167,North Indian,Hyderabad Biryani House,4,350,"North Indian, Hyderabadi, Chinese, Biryani, Mughlai, Desserts, Beverages, Shake",6972,"Malleshwaram, Bangalore",12.99397776,77.57151548
168,R168,Healthy Food,Great Indian Khichdi by EatFit,4,350,"Healthy Food, North Indian, Ice Cream, Desserts, Beverages",562,"Cunningham Road, Bangalore",12.986283,77.594839
169,R169,South Indian,99 Varieties Dosa & Pav Bhaji,3.7,350,South Indian,5750,"BTM, Bangalore",12.91402495,77.61064153
170,R170,South Indian,Hotel Kadamba Veg,4.2,350,"South Indian, North Indian, Chinese, Salad, Mithai, Beverages",9040,"Rajajinagar, Bangalore",12.9974957,77.5474606
171,R171,Ice Cream,ibaco,4.3,350,"Ice Cream, Desserts",296,"Brigade Road, Bangalore",12.96772871,77.60663096
172,R172,North Indian,Ande Ka Funda,3.7,350,"North Indian, Rolls, Chinese",1510,"BTM, Bangalore",12.91173736,77.60354776
173,R173,North Indian,Paratha Envy,4.2,350,North Indian,2185,"Koramangala 6th Block, Bangalore",12.937246,77.624643
174,R174,Bakery,Cupcake Bliss Cakes & Desserts,3.5,350,Bakery,160,"Vasanth Nagar, Bangalore",12.99223714,77.59426799
175,R175,Sandwich,Hari Super Sandwich,4.1,350,"Sandwich, Fast Food",9067,"BTM, Bangalore",12.91243835,77.60638621
176,R176,Burger,Texas Burgers,4,350,Burger,1043,"Thippasandra, Bangalore",12.9728124,77.6480545
177,R177,Chinese,Momo Zone - The Momo Company,3.5,150,"Chinese, Tibetan",205,"Vasanth Nagar, Bangalore",12.99234854,77.59423614
178,R178,Bakery,The Cake Deluxe,4.1,150,Bakery,138,"Basavanagudi, Bangalore",12.9381798,77.5791002
179,R179,North Indian,NH1 Bowls - Highway To North,4.5,150,"North Indian, Fast Food, Desserts, Beverages",228,"Langford Town, Bangalore",12.961168,77.598239
180,R180,Cafe,Cafe Coffee Day,3.3,150,"Cafe, Fast Food, Coffee, Beverages, Desserts",23,"Lavelle Road, Bangalore",12.9714666,77.5942005
181,R181,South Indian,Anjappar,3.9,150,"South Indian, Chettinad, Biryani, Seafood, Chinese, North Indian, Desserts, Beverages",1413,"Brigade Road, Bangalore",12.97424582,77.60770451
182,R182,South Indian,New Udupi Garden,3.7,150,"South Indian, North Indian, Beverages, Chinese",7342,"Old Airport Road, Bangalore",12.95670573,77.65364137
183,R183,Afghan,Afghani Tandoori Hub,3.4,150,"Afghan, Fast Food, Chinese, North Indian, Desserts, Beverages, Sichuan",14000,"BTM, Bangalore",12.9239805,77.6126063
184,R184,North Indian,Natraj Chole Bhature,4.1,150,North Indian,2469,"Indiranagar, Bangalore",12.98233259,77.63794608
185,R185,Biryani,The Biryani Life,3.4,150,"Biryani, Kebab, Hyderabadi, Lucknowi",108,"Shanti Nagar, Bangalore",12.9618502,77.59434141
186,R186,South Indian,Shanthi Sagar,4.1,150,"South Indian, North Indian, Chinese, Street Food, Ice Cream, Desserts, Shake, Beverages",12000,"Basaveshwara Nagar, Bangalore",12.98888982,77.53762778
187,R187,South Indian,99 Variety Dosa & Pav Bhaji,3.8,150,"South Indian, Maharashtrian",13300,"Koramangala 6th Block, Bangalore",12.93684013,77.62756359
188,R188,Chinese,Chinese BAE,3.7,150,"Chinese, Seafood, Momos, Sichuan",1407,"RT Nagar, Bangalore",13.02129023,77.58473709
189,R189,South Indian,Puliyogare Point,4.4,50,"South Indian, Desserts",34600,"Basavanagudi, Bangalore",12.94073515,77.57046908
190,R190,North Indian,Rotti Walla,3.9,50,"North Indian, South Indian, Chinese, Mughlai, Biryani, Fast Food, Beverages, Desserts",12600,"Indiranagar, Bangalore",12.974159,77.635941
191,R191,North Indian,Ayodhya Vihar Pure Veg,4.2,50,"North Indian, Chinese, South Indian, Beverages, Desserts, Juices, Ice Cream, Shake",9107,"Jeevan Bhima Nagar, Bangalore",12.96858996,77.64909636
192,R192,Biryani,Gowdru Hotel,3.6,50,"Biryani, South Indian, North Indian",36800,"Vijay Nagar, Bangalore",12.96938945,77.534329
193,R193,Biryani,Ambur Darbar Biriyani Point,4,50,"Biryani, Kebab",8465,"Yeshwantpur, Bangalore",13.02543741,77.56031424
194,R194,Chinese,Kabab King Restaurant,3.5,50,"Chinese, North Indian, Beverages",14800,"Banashankari, Bangalore",12.9171272,77.56874945
195,R195,Biryani,Donne Biriyani Mane,3.8,50,"Biryani, South Indian",3,"Old Airport Road, Bangalore",12.9534625,77.6528361
196,R196,Shake,Yumlane Pizza,4,50,"Shake, Ice Cream, Pizza, Beverages, Fast Food, Desserts",35,"Koramangala 5th Block, Bangalore",12.93470566,77.61609344
197,R197,South Indian,New Krishna Sagar,3.7,50,"South Indian, North Indian, Chinese, Beverages",9676,"Indiranagar, Bangalore",12.98024035,77.64617912
198,R198,Bakery,The Cake Fancy,4.3,50,Bakery,104,"Basavanagudi, Bangalore",12.9381798,77.5791002
199,R199,Mughlai,Siddique Kabab Centre,4,50,"Mughlai, Chinese, North Indian, Rolls, Sichuan",10600,"Frazer Town, Bangalore",12.99346322,77.60852728
200,R200,North Indian,Roti-Wala.Com,4.1,50,"North Indian, Street Food, Healthy Food, Chinese, Desserts",42500,"BTM, Bangalore",12.91350926,77.60410398
